Season,Club,First Name,Last Name,Position,Total Compensation,Base Salary
2012,COL,Brian,Mullan,M,"$160,335 ","$152,000 "
2012,NE,Matt,Reis,GK,"$159,667 ","$157,000 "
2012,SEA,Brad,Evans,F,"$159,225 ","$145,475 "
2012,POR,Rodney,Wallace,M-D,"$159,000 ","$110,000 "
2012,COL,Jamie,Smith,M,"$158,992 ","$148,992 "
2012,KC,Roger,Espinoza,M,"$158,750 ","$125,000 "
2012,VAN,Atiba,Harris,M-F,"$158,275 ","$150,000 "
2012,TFC,Eric,Avila,M,"$158,000 ","$125,000 "
2012,NE,Kelyn,Rowe,M,"$156,000 ","$75,000 "
2012,KC,Michael,Harrington,M-D,"$151,833 ","$125,000 "
2012,HOU,Oscar,Garcia,F,"$151,250 ","$120,000 "
2012,SJ,Marvin,Chavez,M,"$150,000 ","$150,000 "
2012,MTL,Patrice,Bernier,F-M,"$149,333 ","$130,000 "
2012,TFC,Jeremy,Hall,M,"$149,000 ","$100,000 "
2012,NE,Saer,Sene,F,"$148,844 ","$138,000 "
2012,LA,Todd,Dunivant,D,"$146,750 ","$140,000 "
2012,CLB,Danny,O'Rourke,D,"$145,600 ","$133,100 "
2012,RSL,Chris,Wingert,D,"$145,000 ","$145,000 "
2012,MTL,Zarek,Valentin,D,"$142,000 ","$90,000 "
2012,NYRB,Wilman,Conde,D,"$141,667 ","$125,000 "
2012,DAL,Jackson,Goncalves,D,"$141,375 ","$120,000 "
2012,NYRB,Lloyd,Sam,F,"$140,250 ","$120,000 "
2012,PHI,Jack,McInerney,F,"$140,167 ","$76,000 "
2012,CLB,Sebastian,Miranda,D,"$140,000 ","$135,000 "
2012,COL,Luis Eduardo,Schmidt,M-F,"$139,458 ","$120,000 "
2012,KC,Graham,Zusi,F-M,"$138,813 ","$105,000 "
2012,SJ,Mehdi,Ballouchy,M,"$138,188 ","$138,188 "
2012,TFC,Ryan,Johnson,M,"$137,813 ","$137,813 "
2012,HOU,Kofi,Sarkodie,D,"$135,500 ","$90,000 "
2012,HOU,Will,Bruin,F,"$135,000 ","$90,000 "
2012,PHI,Zac,MacMath,GK,"$135,000 ","$90,000 "
2012,TFC,Adrian,Cann,D,"$134,750 ","$126,000 "
2012,CLB,Emilio,Renteria,F,"$133,875 ","$132,000 "
2012,HOU,Giles,Barnes,M,"$132,750 ","$120,000 "
2012,MTL,Sanna,Nyassi,M,"$132,625 ","$125,000 "
2012,CHI,Rafael,Robayo,M,"$132,500 ","$100,000 "
2012,VAN,Omar,Salgado,F,"$131,869 ","$90,000 "
2012,CHV,Tristan,Bowen,F,"$131,364 ","$100,000 "
2012,LA,Leonardo,Ribeiro Da Silva,D,"$131,250 ","$90,000 "
2012,HOU,Tally,Hall,GK,"$129,375 ","$120,000 "
2012,NE,Jerry,Bengston,F,"$126,840 ","$120,000 "
2012,RSL,Ned,Grabavoy,M,"$126,667 ","$120,000 "
2012,LA,Mike,Magee,F,"$126,635 ","$124,135 "
2012,CHV,James,Riley,D,"$125,750 ","$120,000 "
2012,CLB,Nemanja,Vukovich,D,"$125,500 ","$108,000 "
2012,PHI,Porfirio,Lopez,D,"$125,088 ","$120,000 "
2012,RSL,Fabian,Espindola,F,"$125,000 ","$125,000 "
2012,SEA,Leonardo,Gonzalez,D,"$125,000 ","$125,000 "
2012,CHI,Sean,Johnson,GK,"$123,000 ","$90,000 "
2012,TFC,Andrew,Wiedeman,F,"$123,000 ","$80,000 "
2012,POR,Steven,Smith,D,"$120,500 ","$108,000 "
2012,CHV,Laurent,Courtois,M,"$120,000 ","$120,000 "
2012,MTL,Felipe,Martins,M,"$120,000 ","$120,000 "
2012,SJ,Alan,Gordon,F,"$120,000 ","$110,000 "
2012,PHI,Roger,Torres,M,"$119,285 ","$116,160 "
2012,SJ,Sam,Cronin,M,"$119,156 ","$71,156 "
2012,DAL,Zach,Loyd,M,"$118,600 ","$73,975 "
2012,CHV,Ante,Jazic,D,"$117,500 ","$117,500 "
2012,NE,AJ,Soares,D,"$116,450 ","$76,450 "
2012,SJ,David,Bingham,GK,"$115,375 ","$71,000 "
2012,DC,Maicon,Santos,F,"$113,833 ","$106,400 "
2012,LA,AJ,DeLaGarza,D,"$112,500 ","$90,000 "
2012,NYRB,Roy,Miller,M,"$112,496 ","$112,496 "
2012,HOU,Je-Vaughn,Watson,M,"$111,875 ","$95,000 "
2012,SJ,Justin,Morrow,D,"$111,563 ","$102,000 "
2012,COL,Hunter,Freeman,D,"$110,793 ","$105,000 "
2012,HOU,Colin,Clark,M,"$110,427 ","$105,427 "
2012,LA,Brian,Perk,GK,"$110,100 ","$76,000 "
2012,SEA,O'Brian,White,F,"$110,000 ","$110,000 "
2012,DC,Robbie,Russell,D-M,"$109,919 ","$107,000 "
2012,CLB,Chris,Birchall,M,"$109,000 ","$102,000 "
2012,CHI,Dominic,Oduro,F,"$108,880 ","$106,880 "
2012,PHI,Danny,Cruz,M,"$106,500 ","$100,000 "
2012,HOU,Cam,Weaver,F,"$106,425 ","$98,175 "
2012,SEA,Eddie,Johnson,F,"$106,333 ","$100,000 "
2012,CLB,Carlos,Mendes,D,"$106,209 ","$103,084 "
2012,CHI,,Alex,M,"$105,950 ","$96,000 "
2012,CHI,Jalil,Anibaba,D,"$105,450 ","$65,450 "
2012,RSL,Justin,Braun,F,"$104,500 ","$102,000 "
2012,VAN,Tiago,Ulisses,M,"$103,853 ","$90,000 "
2012,NYRB,Corey,Hertzog,F,"$103,500 ","$75,000 "
2012,SJ,Sercan,Guvenisik,F,"$103,333 ","$90,000 "
2012,KC,Matt,Besler,D,"$103,001 ","$91,751 "
2012,MTL,Dennis,Iapichino,D,"$102,000 ","$102,000 "
2012,KC,Chance,Myers,D-M,"$101,667 ","$86,000 "
2012,VAN,Michael,Nanchoff,M,"$101,000 ","$66,000 "
2012,POR,Eric,Brunner,D,"$100,625 ","$100,000 "
2012,CHI,Federico,Puppo,F,"$100,000 ","$100,000 "
2012,CHV,Juan,Agudelo,F,"$100,000 ","$70,000 "
2012,CLB,Julius,James,D,"$100,000 ","$100,000 "
2012,DAL,Andrew,Jacobson,M,"$100,000 ","$87,500 "
2012,SJ,Victor,Bernardez,D,"$100,000 ","$100,000 "
2012,VAN,Jordan,Harvey,D,"$100,000 ","$100,000 "
2012,NE,Fernando,Cardenas,M/F,"$99,996 ","$99,996 "
2012,KC,Oriol,Rosell,M,"$98,750 ","$90,000 "
2012,TFC,Ty,Harden,D,"$98,667 ","$90,000 "
2012,CHV,Nick,LaBrocca,M,"$97,788 ","$95,288 "
2012,POR,Hanyer,Mosquera,D,"$97,500 ","$75,000 "
2012,POR,Lovel,Palmer,M,"$96,250 ","$85,000 "
2012,COL,Omar,Cummings,F,"$96,000 ","$82,000 "
2012,CHI,Wells,Thompson,M,"$95,313 ","$87,188 "
2012,NYRB,Victor,Palsson,M,"$95,000 ","$80,000 "
2012,PHI,Michael,Farfan,M,"$94,700 ","$57,200 "
2012,MTL,Shavar,Thomas,D,"$94,667 ","$80,000 "
2012,HOU,Corey,Ashe,M,"$94,500 ","$90,000 "
2012,SJ,Joey,Gjertsen,M,"$93,625 ","$85,000 "
2012,HOU,Nathan,Sturgis,D-M,"$93,500 ","$89,250 "
2012,LA,Michael,Stephens,M,"$93,300 ","$72,050 "
2012,COL,Tyrone,Marshall,D,"$93,250 ","$90,000 "
2012,VAN,Gershon,Koffie,M,"$92,500 ","$90,000 "
2012,SJ,Sam,Garza,M,"$91,500 ","$65,000 "
2012,LA,Jack,McBean,F,"$91,000 ","$70,000 "
2012,PHI,Chandler,Hoffman,F,"$91,000 ","$65,000 "
2012,RSL,Enzo,Martinez,M,"$91,000 ","$65,000 "
2012,NE,Sainey,Nyassi,M,"$90,750 ","$84,000 "
2012,PHI,Sheanon,Williams,F,"$90,500 ","$85,000 "
2012,KC,Neven,Markovic,D,"$90,000 ","$90,000 "
2012,NYRB,Rodrigo,Digao,D,"$90,000 ","$90,000 "
2012,SEA,Patrick,Ianni,D,"$89,303 ","$89,303 "
2012,CHI,Daniel,Gargan,M,"$88,000 ","$88,000 "
2012,SJ,Shea,Salinas,M,"$87,975 ","$82,000 "
2012,VAN,Etienne,Barbara,F,"$87,500 ","$87,500 "
2012,CHI,Daniel,Paladini,M,"$86,978 ","$82,500 "
2012,COL,Tyson,Wahl,D,"$86,087 ","$65,000 "
2012,DC,Ethan,White,D,"$86,000 ","$70,000 "
2012,TFC,Terry,Dunfield,M,"$86,000 ","$86,000 "
2012,KC,Jacob,Peterson,F,"$85,833 ","$81,000 "
2012,CHV,Peter,Vagenas,M,"$85,000 ","$70,000 "
2012,DAL,Ruben,Luna,F,"$84,792 ","$60,000 "
2012,DC,Bill,Hamid,GK,"$84,750 ","$70,000 "
2012,PHI,Michael,Lahoud,M,"$84,571 ","$75,196 "
2012,DC,Conor,Shanosky,D,"$84,219 ","$70,000 "
2012,DAL,Hernan,Pertuz,D,"$84,000 ","$84,000 "
2012,SEA,Michael,Tetteh,M,"$83,663 ","$66,000 "
2012,DC,Michael,Chabala,M,"$83,333 ","$75,000 "
2012,NE,Stephen,McCarthy,M,"$82,950 ","$51,700 "
2012,HOU,Calen,Carr,F,"$82,804 ","$78,554 "
2012,POR,Mamdou,Danso,D,"$82,500 ","$82,500 "
2012,KC,CJ,Sapong,F,"$82,000 ","$65,000 "
2012,POR,Sal,Zizzo,F,"$81,414 ","$73,125 "
2012,CHV,Paolo,Cardozo,M,"$81,250 ","$70,000 "
2012,DAL,Ricardo,Villar,M,"$80,004 ","$80,004 "
2012,DC,Josh,Wolff,F,"$80,004 ","$80,004 "
2012,DAL,Jair,Benitez,D,"$80,000 ","$80,000 "
2012,NE,Blair,Gavin,M,"$80,000 ","$60,000 "
2012,NE,Dmitry,Imbongo,F,"$79,875 ","$70,000 "
2012,POR,Kalif,Alhassan,M,"$79,250 ","$70,000 "
2012,CHV,Casey,Townsend,F,"$79,000 ","$44,000 "
2012,DC,Nick,Deleon,M,"$79,000 ","$44,000 "
2012,TFC,Luis,Silva,M,"$79,000 ","$44,000 "
2012,CLB,Andy,Gruenebaum,GK,"$78,667 ","$77,000 "
2012,NE,Clyde,Simms,M,"$78,333 ","$75,000 "
2012,CHI,Jay,Nolly,GK,"$78,250 ","$78,250 "
2012,COL,Tony,Cascio,M,"$77,750 ","$44,000 "
2012,LA,Josh,Saunders,GK,"$77,679 ","$74,545 "
2012,DAL,Bryan,Leyva,M,"$75,833 ","$60,000 "
2012,DAL,Bruno,Guarda,M,"$75,000 ","$60,000 "
2012,DAL,Daniel,Hernandez,M-D,"$75,000 ","$75,000 "
2012,DAL,Chris,Seitz,GK,"$75,000 ","$75,000 "
2012,MTL,Hassoun,Camara,D/M,"$75,000 ","$75,000 "
2012,POR,Andrew,Jean-Baptiste,D,"$75,000 ","$60,000 "
2012,VAN,Bryce,Alderson,M,"$75,000 ","$60,000 "
2012,NE,Chris,Tierney,D-M,"$74,792 ","$73,125 "
2012,DC,Marcelo,Saragosa,M,"$74,333 ","$70,000 "
2012,RSL,Kyle,Reynish,GK,"$74,304 ","$66,000 "
2012,NE,Tyler,Polak,D,"$73,000 ","$60,000 "
2012,KC,Dom,Dwyer,F,"$72,500 ","$60,000 "
2012,POR,Kosuke,Kimura,D,"$71,466 ","$71,466 "
2012,VAN,Jun Marques,Davidson,M,"$71,137 ","$67,500 "
2012,PHI,Josue,Martinez,F,"$71,063 ","$65,000 "
2012,POR,Brent,Richards,F,"$70,867 ","$62,500 "
2012,CLB,Justin,Meram,F,"$70,575 ","$46,200 "
2012,CLB,Aaron,Horton,F,"$70,500 ","$55,000 "
2012,LA,Pat,Noonan,F,"$70,000 ","$70,000 "
2012,PHI,Zach,Pfeffer,M,"$70,000 ","$60,000 "
2012,POR,Franck,Songo'o,M,"$70,000 ","$70,000 "
2012,KC,Eric,Kronberg,GK,"$69,850 ","$69,850 "
2012,NE,Darrius,Barnes,D,"$69,313 ","$68,063 "
2012,COL,Luis,Zapata,D,"$69,043 ","$65,460 "
2012,CHI,Kellen,Gulley,F,"$69,000 ","$55,000 "
2012,CHV,Oswaldo,Minda,M,"$68,750 ","$50,000 "
2012,LA,Daniel,Keat,M,"$68,700 ","$46,200 "
2012,CLB,Rich,Balchan,D,"$68,575 ","$51,700 "
2012,VAN,Matt,Watson,M,"$68,502 ","$65,000 "
2012,COL,Jaime,Castrillon,M,"$68,375 ","$50,000 "
2012,CHV,Jorge,Villafana,F,"$67,667 ","$66,000 "
2012,DC,Stephen,King,M,"$67,500 ","$65,000 "
2012,KC,Seth,Sinovic,M-D,"$66,750 ","$60,000 "
2012,POR,Jake,Gleeson,GK,"$66,126 ","$62,500 "
2012,LA,Andrew,Boyens,D,"$65,783 ","$62,500 "
2012,LA,,Juninho,M,"$65,625 ","$50,000 "
2012,HOU,Jermaine,Taylor,D,"$65,375 ","$60,375 "
2012,MTL,Bryan,Arguez,D/M,"$65,000 ","$65,000 "
2012,MTL,Greg,Sutton,GK,"$65,000 ","$65,000 "
2012,NYRB,Stephen,Keel,D,"$65,000 ","$65,000 "
2012,POR,David,Horst,D,"$65,000 ","$65,000 "
2012,RSL,Paulo,Araujo Jr.,F,"$65,000 ","$65,000 "
2012,SEA,Marc,Burch,D,"$65,000 ","$65,000 "
2012,SJ,Tim,Ward,D,"$65,000 ","$65,000 "
2012,DAL,Carlos,Rodriguez,D,"$64,383 ","$55,008 "
2012,COL,Scott,Palguta,D,"$63,670 ","$63,670 "
2012,COL,Anthony,Wallace,D-M,"$63,394 ","$63,394 "
2012,NYRB,Bill,Gaudette,GK,"$63,255 ","$60,000 "
2012,TFC,Reggie,Lambe,M,"$62,500 ","$60,000 "
2012,SJ,Jed,Zayner,D,"$61,667 ","$60,000 "
2012,VAN,Russell,Teibert,M,"$60,600 ","$55,000 "
2012,MTL,Collen,Warner,M-F,"$60,475 ","$46,725 "
2012,CHV,Ben,Zemanski,M,"$60,190 ","$57,690 "
2012,DAL,Matias,Jara,F,"$60,000 ","$60,000 "
2012,SEA,Marcus,Hahnemann,GK,"$60,000 ","$60,000 "
2012,HOU,Adam,Moffat,M,"$59,535 ","$59,535 "
2012,PHI,Keon,Daniel,M,"$59,410 ","$55,000 "
2012,CHI,Austin,Berry,D,"$59,000 ","$44,000 "
2012,CLB,Ethan,Finlay,F,"$59,000 ","$44,000 "
2012,DAL,Matt,Hedges,D,"$59,000 ","$44,000 "
2012,HOU,Colin,Rolfe,F,"$59,000 ","$44,000 "
2012,MTL,Calum,Mallace,M,"$59,000 ","$44,000 "
2012,TFC,Aaron,Maund,D,"$59,000 ","$44,000 "
2012,SEA,Andrew,Weber,GK,"$58,446 ","$51,996 "
2012,CLB,Ben,Speas,F,"$58,000 ","$58,000 "
2012,KC,Michael,Thomas,M,"$57,963 ","$55,000 "
2012,POR,Bright,Dike,F,"$57,938 ","$55,000 "
2012,LA,Tommy,Meyer,D,"$57,750 ","$44,000 "
2012,SEA,Sammy,Ochoa,F,"$57,500 ","$55,000 "
2012,DAL,Bobby,Warshaw,D,"$57,450 ","$46,200 "
2012,COL,Andre,Akpan,F,"$57,200 ","$57,200 "
2012,PHI,James,McLaughlin,M,"$57,000 ","$48,000 "
2012,POR,Eric,Alexander,M,"$56,925 ","$56,925 "
2012,DAL,Fabian,Castillo,F,"$56,250 ","$50,000 "
2012,DC,Daniel,Woolard,D,"$56,250 ","$56,250 "
2012,NE,Diego,Fagundez,F,"$56,000 ","$55,000 "
2012,TFC,Ashtone,Morgan,D,"$56,000 ","$44,000 "
2012,COL,Shane,O'Neill,M,"$55,504 ","$44,004 "
2012,LA,Bryan,Jordan,F,"$55,000 ","$55,000 "
2012,MTL,Sinisa,Ubiparipovic,M,"$55,000 ","$55,000 "
2012,PHI,Chris,Albright,D,"$55,000 ","$55,000 "
2012,VAN,Brad,Knighton,GK,"$55,000 ","$55,000 "
2012,PHI,Cristhian,Hernandez,M,"$54,375 ","$52,500 "
2012,MTL,Joshua,Gardner,M,"$54,120 ","$54,120 "
2012,KC,Jonathan,Kempin,GK,"$53,583 ","$46,500 "
2012,COL,David,Armstrong,M,"$53,564 ","$44,100 "
2012,TFC,Dicoy,Williams,D,"$52,500 ","$52,500 "
2012,HOU,Alex,Dixon,M,"$52,250 ","$47,250 "
2012,CHV,Bobby,Burling,D,"$51,333 ","$48,000 "
2012,LA,Kyle,Nakazawa,M,"$51,150 ","$51,150 "
2012,CHI,Victor,Pineda,M,"$50,842 ","$44,100 "
2012,NE,Lee,Nguyen,M/F,"$50,500 ","$44,000 "
2012,CHI,Sebastian,Grazzini,M,"$50,400 ","$50,400 "
2012,COL,Martin,Rivero,M,"$50,004 ","$50,004 "
2012,DAL,Scott,Sealy,F,"$50,004 ","$50,004 "
2012,CHV,John,Valencia,D,"$50,000 ","$50,000 "
2012,MTL,Nelson,Rivas,D,"$50,000 ","$50,000 "
2012,SJ,Simon,Dawkins,M,"$50,000 ","$50,000 "
2012,TFC,Joao,Plata,F,"$50,000 ","$50,000 "
2012,RSL,Kwame,Watson-Siriboe,D,"$48,400 ","$48,400 "
2012,NE,Florian,Lechner,D,"$48,104 ","$44,004 "
2012,CHV,Miller,Bolanos,M,"$48,000 ","$48,000 "
2012,CHV,Jose Erik,Correa,F,"$48,000 ","$48,000 "
2012,SEA,Mario,Martinez,M,"$48,000 ","$48,000 "
2012,RSL,Jonny,Steele,M,"$47,563 ","$44,000 "
2012,RSL,David Junior,Viana,M,"$47,450 ","$44,000 "
2012,CLB,Tommy,Heinemann,F,"$47,250 ","$47,250 "
2012,DAL,George,John,D,"$47,250 ","$47,250 "
2012,LA,David Junior,Lopes,D,"$47,250 ","$47,250 "
2012,DC,Lewis,Neal,M,"$47,004 ","$44,004 "
2012,CHV,Marco,Delgado,M,"$46,500 ","$44,000 "
2012,DAL,Victor,Ulloa,M,"$46,500 ","$44,000 "
2012,NYRB,Luis,Robles,GK,"$46,500 ","$44,000 "
2012,SEA,Zach,Scott,D,"$46,314 ","$46,314 "
2012,PHI,Gabriel,Farfan,M,"$46,200 ","$46,200 "
2012,NYRB,Brandon,Barklage,M,"$45,567 ","$44,000 "
2012,TFC,Doneil,Henry,D,"$45,100 ","$44,100 "
2012,TFC,Nicholas,Lindsay,F,"$45,100 ","$44,100 "
2012,DAL,Richard,Sanchez,GK,"$45,000 ","$44,000 "
2012,KC,Kevin,Ellis,D,"$44,750 ","$44,000 "
2012,CHI,Michael,Videira,M,"$44,725 ","$44,100 "
2012,CHI,Steven,Kinney,D,"$44,100 ","$44,100 "
2012,CLB,Bernardo,Anor,M,"$44,100 ","$44,100 "
2012,CLB,Cole,Grossman,M,"$44,100 ","$44,100 "
2012,CLB,Josh,Williams,D,"$44,100 ","$44,100 "
2012,COL,Steward,Ceus,GK,"$44,100 ","$44,100 "
2012,COL,Joseph,Nane,M,"$44,100 ","$44,100 "
2012,DAL,Jonathan,Top,F,"$44,100 ","$44,100 "
2012,DC,Chris,Korb,D,"$44,100 ","$44,100 "
2012,DC,Joe,Willis,GK,"$44,100 ","$44,100 "
2012,HOU,Tyler,Deric,GK,"$44,100 ","$44,100 "
2012,KC,Olukorede,Aiyegbusi,D,"$44,100 ","$44,100 "
2012,KC,Peterson,Joseph,M,"$44,100 ","$44,100 "
2012,KC,Lawrence,Olum,M/D,"$44,100 ","$44,100 "
2012,NE,Ryan,Guy,F,"$44,100 ","$44,100 "
2012,NE,Tim,Murray,GK,"$44,100 ","$44,100 "
2012,NE,Robert,Shuttleworth,GK,"$44,100 ","$44,100 "
2012,POR,Michael,Fucito,MF,"$44,100 ","$44,100 "
2012,RSL,Yordany,Alvarez,M,"$44,100 ","$44,100 "
2012,SEA,Servando,Carrasco,M,"$44,100 ","$44,100 "
2012,SJ,Jean,Alexandre,M,"$44,100 ","$44,100 "
2012,SJ,Steven,Beitashour,D,"$44,100 ","$44,100 "
2012,SJ,Brad,Ring,M,"$44,100 ","$44,100 "
2012,TFC,Quincy,Amarikwa,F,"$44,100 ","$44,100 "
2012,TFC,Milos,Kocic,GK,"$44,100 ","$44,100 "
2012,VAN,Carlyle,Mitchell,D,"$44,100 ","$44,100 "
2012,COL,Kamani,Hill,M,"$44,004 ","$44,004 "
2012,COL,Ian,Joyce,GK,"$44,004 ","$44,004 "
2012,DC,Raphael,Augusto,M,"$44,004 ","$44,004 "
2012,DC,Andrew,Dykstra,GK,"$44,004 ","$44,004 "
2012,TFC,Frederick,Hall,GK,"$44,004 ","$44,004 "
2012,CHI,Orr,Barouch,F,"$44,000 ","$44,000 "
2012,CHV,Rauwshan,McKenzie,D,"$44,000 ","$44,000 "
2012,CHV,Tim,Melia,GK,"$44,000 ","$44,000 "
2012,CLB,Eric,Gehrig,M,"$44,000 ","$44,000 "
2012,CLB,Matt,Lampson,GK,"$44,000 ","$44,000 "
2012,DAL,James,Marcelin,M,"$44,000 ","$44,000 "
2012,DC,Long,Tan,F,"$44,000 ","$44,000 "
2012,HOU,Warren,Creavalle,D,"$44,000 ","$44,000 "
2012,HOU,Brian,Ownby,M,"$44,000 ","$44,000 "
2012,KC,Soony,Saad,F,"$44,000 ","$44,000 "
2012,LA,Hector,Jimenez,M,"$44,000 ","$44,000 "
2012,MTL,Evan,Bush,GK,"$44,000 ","$44,000 "
2012,MTL,Lamar,Neagle,M,"$44,000 ","$44,000 "
2012,MTL,Eduardo,Sebrango,F,"$44,000 ","$44,000 "
2012,NYRB,Jhonny,Arteaga,F,"$44,000 ","$44,000 "
2012,NYRB,Jonathan,Borrajo,M-D,"$44,000 ","$44,000 "
2012,NYRB,Jeremy,Vuolo,GK,"$44,000 ","$44,000 "
2012,PHI,Chase,Harrison,GK,"$44,000 ","$44,000 "
2012,PHI,Antoine,Hoppenot,F,"$44,000 ","$44,000 "
2012,PHI,Greg,Jordan,M,"$44,000 ","$44,000 "
2012,PHI,Chris,Konopka,GK,"$44,000 ","$44,000 "
2012,PHI,Krystian,Witkowski,F,"$44,000 ","$44,000 "
2012,POR,Joe,Bendik,GK,"$44,000 ","$44,000 "
2012,POR,Frederick,Braun,M,"$44,000 ","$44,000 "
2012,POR,Ian,Hogg,D,"$44,000 ","$44,000 "
2012,POR,Steve,Purdy,D,"$44,000 ","$44,000 "
2012,POR,Jose Adolfo,Valencia,F,"$44,000 ","$44,000 "
2012,RSL,Emiliano,Bonfigli,F,"$44,000 ","$44,000 "
2012,RSL,Chris,Schuler,D,"$44,000 ","$44,000 "
2012,SEA,Cordell,Cato,F,"$44,000 ","$44,000 "
2012,SEA,David,Estrada,F,"$44,000 ","$44,000 "
2012,SEA,Josh,Ford,GK,"$44,000 ","$44,000 "
2012,SJ,Anthony,Ampaipitakwong,M,"$44,000 ","$44,000 "
2012,SJ,Rafael,Baca,M,"$44,000 ","$44,000 "
2012,SJ,Marcus,Tracy,F,"$44,000 ","$44,000 "
2012,TFC,Oscar,Cordon,M,"$44,000 ","$44,000 "
2012,TFC,Logan,Emory,D,"$44,000 ","$44,000 "
2012,TFC,Keith,Makubuya,F,"$44,000 ","$44,000 "
2012,TFC,Matthew,Stinson,M,"$44,000 ","$44,000 "
2012,VAN,Caleb,Clarke,F,"$44,000 ","$44,000 "
2012,HOU,Josue,Soto,M,"$38,750 ","$33,750 "
2012,RSL,Kenny,Mansally,F,"$35,750 ","$33,750 "
2012,RSL,Nico,Muniz,M,"$35,750 ","$33,750 "
2012,LA,Joseph,Villareal,M,"$35,625 ","$33,750 "
2012,DAL,Moises,Hernandez,D,"$35,381 ","$33,756 "
2012,DAL,Alex,Lee,D,"$33,756 ","$33,756 "
2012,DC,Lance,Rozeboom,M,"$33,756 ","$33,756 "
2012,KC,Cyprian,Hedrick,M,"$33,756 ","$33,756 "
2012,NE,Blake,Brettschneider,F,"$33,756 ","$33,756 "
2012,NE,Alec,Purdie,F,"$33,756 ","$33,756 "
2012,NE,Michael,Roach,F,"$33,756 ","$33,756 "
2012,SEA,Alex,Caskey,M,"$33,756 ","$33,756 "
2012,SEA,Andy,Rose,M,"$33,756 ","$33,756 "
2012,SEA,Babayele,Sodade,F,"$33,756 ","$33,756 "
2012,SJ,Jacob,Hustedt,M,"$33,756 ","$33,756 "
2012,SJ,Evan,Newton,GK,"$33,756 ","$33,756 "
2012,SJ,Cesar,Pizarro,F,"$33,756 ","$33,756 "
2012,CHI,Hunter,Jumper,D,"$33,750 ","$33,750 "
2012,CHI,Paolo,Tornaghi,GK,"$33,750 ","$33,750 "
2012,CHI,Tony,Walls,M,"$33,750 ","$33,750 "
2012,CHV,Marvin,Iraheta,M,"$33,750 ","$33,750 "
2012,CHV,Patrick,McLain,GK,"$33,750 ","$33,750 "
2012,CHV,Cesar,Romero,F,"$33,750 ","$33,750 "
2012,CLB,Kevan,George,M,"$33,750 ","$33,750 "
2012,CLB,Aaron,Schoenfeld,F,"$33,750 ","$33,750 "
2012,COL,Chris,Klute,D,"$33,750 ","$33,750 "
2012,HOU,Erich,Marscheider,GK,"$33,750 ","$33,750 "
2012,KC,Kyle,Miller,M,"$33,750 ","$33,750 "
2012,KC,Konrad,Warzycha,M,"$33,750 ","$33,750 "
2012,LA,Rafael,Garcia,M,"$33,750 ","$33,750 "
2012,LA,Bryan,Gaul,F,"$33,750 ","$33,750 "
2012,LA,Brian,Rowe,GK,"$33,750 ","$33,750 "
2012,LA,Kenney,Walker,M,"$33,750 ","$33,750 "
2012,MTL,Jeb,Brovsky,M,"$33,750 ","$33,750 "
2012,MTL,Evan,James,M,"$33,750 ","$33,750 "
2012,MTL,Miguel,Montano,F,"$33,750 ","$33,750 "
2012,MTL,Karl,Ouimette,D,"$33,750 ","$33,750 "
2012,NYRB,Jose,Angulo,F,"$33,750 ","$33,750 "
2012,NYRB,Connor,Lade,D,"$33,750 ","$33,750 "
2012,NYRB,Ryan,Meara,GK,"$33,750 ","$33,750 "
2012,NYRB,Tyler,Ruthven,D,"$33,750 ","$33,750 "
2012,PHI,Raymon,Gaddis,D,"$33,750 ","$33,750 "
2012,POR,Ryan,Kawulok,M,"$33,750 ","$33,750 "
2012,POR,Charles,Renken,M,"$33,750 ","$33,750 "
2012,POR,Sebastian,Rincon,F,"$33,750 ","$33,750 "
2012,POR,Christopher,Taylor,D,"$33,750 ","$33,750 "
2012,RSL,Eduardo,Fernandez,GK,"$33,750 ","$33,750 "
2012,RSL,Juan,Sebastian,M,"$33,750 ","$33,750 "
2012,SEA,Andrew,Duran,D,"$33,750 ","$33,750 "
2012,SEA,Bryan,Meredith,GK,"$33,750 ","$33,750 "
2012,SEA,Michael,Seamon,M,"$33,750 ","$33,750 "
2012,SEA,Daniel,Steres,D,"$33,750 ","$33,750 "
2012,TFC,Quillan,Roberts,GK,"$33,750 ","$33,750 "
2012,VAN,Greg,Klazura,D,"$33,750 ","$33,750 "
2012,VAN,Brian,Sylvestre,GK,"$33,750 ","$33,750 "
2011,LA,David,Beckham,M,"$6,500,000 ","$5,500,000 "
2011,NYRB,Thierry,Henry,F,"$5,600,000 ","$5,000,000 "
2011,NYRB,Rafael,Marquez,D,"$4,600,000 ","$4,600,000 "
2011,LA,Robbie,Keane,F,"$3,417,243 ","$2,917,241 "
2011,LA,Landon,Donovan,F,"$2,300,000 ","$2,300,000 "
2011,TFC,Julian,de Guzman,M,"$1,910,746 ","$1,863,996 "
2011,TFC,Danny,Koevermans,F,"$1,413,319 ","$999,996 "
2011,CHV,Juan Pablo,Angel,F,"$1,250,000 ","$1,000,000 "
2011,TFC,Torsten,Frings,M,"$1,113,663 ","$699,996 "
2011,VAN,Eric,Hassli,F,"$900,000 ","$660,000 "
2011,DAL,David,Ferreira,M-F,"$705,000 ","$600,000 "
2011,SEA,Fredy,Montero,F,"$656,000 ","$500,000 "
2011,CLB,Andres,Mendoza,F,"$595,000 ","$500,000 "
